Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99	Sample100	Sample101	Sample102	Sample103	Sample104	Sample105	Sample106	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample113	Sample114	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample121	Sample122	Sample123	Sample124	Sample125	Sample126	Sample127	Sample128	Sample129	Sample130	Sample131	Sample132	Sample133	Sample134	Sample135	Sample136	Sample137	Sample138	Sample139	Sample140	Sample141	Sample142	Sample143	Sample144	Sample145	Sample146	Sample147	Sample148	Sample149	Sample150
piR-hsa-337344	2.85646783166442	0.430433246460531	1.08919768574308	2.14787969046538	1.32487556202026	2.06340250438066	1.72638284950502	1.47741100641148	2.84819002599025	2.51589203949115	1.74848277609867	1.7079766194487	2.12710547706798	1.93754953700627	1.86271205464237	1.43246127143242	2.13364881411392	1.41119356134256	2.34546754193607	1.90875856869616	1.91702196458674	1.30067712653029	1.54125000352046	2.26664605396084	3.46563661659625	2.31126852511819	1.92750204340253	1.57164728866091	2.37222141919244	1.79235968920845	1.6603923063812	1.90556436650281	1.4912518427263	1.69044532166258	1.67059163947994	2.70714756949957	1.43352581787271	2.84327764874973	2.25726784539585	1.84647297105935	1.82887458674466	2.10476162705276	2.17477094284086	1.25115657254876	1.73351767966417	1.5158930023489	0.947348380530117	1.93929084393235	2.3682488005941	1.86867476543821	2.59262559157948	1.33525837915531	2.43342889180748	2.33622540937052	2.03360803774729	3.25082087074337	2.6847481645393	1.58982401372323	1.12976360397412	2.71842412128513	1.8677575884746	2.15097691460722	1.54628985154146	1.13093266265587	1.50392190268254	1.97974653198211	2.49182028553578	1.75603955602983	1.39693462966161	0.65040392637545	2.47717305585967	0.907994242510441	1.79627536910964	2.61741658260153	1.80258106132289	2.35192356554714	3.03533100083591	2.41657123590716	2.30599746699677	1.97166234734815	2.2136705018158	2.35601288911892	1.89866987736503	2.4633164809729	2.42254682933033	2.51303216371478	2.10268679052445	1.63806253820509	1.8152204804473	2.734321623264	2.62282463414657	2.18843608726761	1.41850257800775	3.08911462101393	1.39177539070828	1.69433772767209	0.816340756016343	1.70824067298811	1.64302462495949	0.807979895985108	2.11562001824939	1.187160858903	1.76713323813922	1.87988937617781	1.6980268888225	1.96261833571629	1.40938262382372	1.9134805850929	1.54093685688179	1.66618653887575	1.13670325870551	2.04935041004885	-0.0500463923483077	0.228158502873263	1.2873697417373	2.04901248525365	2.59362486707156	1.84429962419747	1.74848510436344	2.32561066537405	0.91741737290745	1.71288859955866	1.70711634651361	2.07168967149031	1.92371345918468	2.13344549668069	2.35394287093986	2.21889231278857	1.92938028086432	2.3038711836016	1.83704479721259	2.40465422883491	1.21142279967878	2.08224216930468	1.9870972437745	2.34459400756157	2.11586179009977	1.56725291005367	2.02127533028519	1.59586277192685	0.9356953941243	1.44515356587166	-0.0507650593450018	1.78663596315033	1.98683671638237	1.2126765885565	1.46483759543037	2.20897742457776	1.76644147055465	2.20586800505416
piR-hsa-338004	7.12466645305411	6.61082638059888	6.67684722643195	6.87991387930459	7.0301842240835	7.11589274428232	6.95048602743156	7.04162780093207	7.06052319932686	6.97146425246462	7.28109031644607	6.90508484970253	7.14348763926451	7.09783415889099	6.93454343286622	6.96946586754202	7.1286889428618	6.86788764364039	6.9414154197338	7.25362660550626	7.25200997822628	7.27012284564825	6.49949704471271	6.73505444443448	6.97309564463424	6.78653506495585	6.5963972493743	6.46927663081116	6.83168338101021	6.81933131077544	7.11907225507359	6.93078656604429	6.72512878047447	6.9690591132191	7.04688627135066	6.83595399437021	6.33586992805411	7.10634979863385	6.87220229053754	6.91898286477125	7.35383541497857	6.99405962408032	6.9772938874884	6.71157366838798	7.26706264550948	6.93484552585194	6.78362390807241	6.68094430438098	6.76350972630387	6.63744320306145	6.83325352558317	7.01705755572953	6.90828612544933	6.96894954449413	7.04164465336307	6.8343367183981	6.98417622656932	6.96463816395618	7.01111591110084	7.33604554221401	7.38610832651434	6.55018500136254	7.00220036739548	7.3771789752312	7.17739904595382	7.05841824586031	7.10470893056668	7.03123925647362	7.31231345523996	6.61522122063278	6.33919057465941	7.38021574805262	6.9147413908258	6.89944735092901	6.61808539719763	7.02709218757245	6.96959420745946	7.0145784293698	6.75756809604763	7.0280651743487	6.91284490426211	6.82925347477672	7.18143448544608	6.92262898706197	6.61283524091542	7.38611026874062	7.07508127234086	7.03138483321654	6.8463053967205	7.37656316849695	7.31587510903901	6.99429324013407	7.07269943904769	6.88299262325004	7.11475920466798	7.3945248576489	6.80853842722752	6.4275611802806	7.16667361152511	7.05598510806622	7.02779837039852	6.75502544314404	6.90584823824756	6.82708205961256	6.90498233122362	6.74608356524833	6.70284762841088	7.25678336715445	6.8170562759174	6.22390475943464	6.55298792443492	6.5123318876837	6.10125859620323	5.98449309476404	6.91158224345485	6.76582007901118	6.44088343496204	6.97586723592116	6.64337851774941	6.90603788215211	6.66551566655119	7.0505277898386	6.46221364430257	6.91792770790151	6.89905341985068	6.80159238541066	6.73219712939858	6.91828814764385	6.94884693478407	6.87493948659365	7.10955156276645	6.79910512414267	7.12397263360191	6.69200549148963	6.65168551170775	6.86031723613498	6.94449473989445	7.18294854799517	6.52380231260035	6.96563538188932	7.00374456994768	7.16448680117334	7.10361455419411	6.22164878265745	6.62131274963636	6.68053176664581	6.31690803492467	7.1153218896829	6.90036878006562	6.84293628666324
piR-hsa-341704	4.84076514196558	4.63646780845032	4.69373024680315	3.996690357794	4.44382224951338	4.39851454214525	4.46027005050038	4.45038639960711	3.4986062022836	4.01997130015514	4.13122790866057	4.61928499668348	4.26487920674636	4.74330377447127	4.58028984000897	4.45377839566912	4.61344662473041	4.28545825757944	4.36409056893287	4.5165942332235	4.27720399367034	4.3378749441752	4.49843741302021	4.45273779466083	4.21953656548006	4.86013793474837	4.54522488776894	4.90704451050351	5.22081021121174	4.97012288837851	4.54174998651738	5.50977841774728	4.62432644765114	4.75970775280955	5.21124605660251	4.43368269607993	4.31003272254723	4.79314597760941	5.1558594960663	5.11660317538663	5.02267005695526	5.40192931435162	4.50371293672898	5.13256462500445	5.04685830909753	4.20535528837351	4.95721432653381	4.90143390356275	4.92921476397675	4.94693042290355	4.38361139946965	4.13078473307319	4.62319287444659	4.22634284983035	4.3974237320806	4.29124779359803	4.5577835986538	4.28562451024346	4.41984669473721	4.25255492568451	4.65372994399624	4.33613004099412	4.59908933960043	4.9531557142564	4.83321540948249	4.71156673766898	4.53726842800619	4.80743077827572	4.74019257917048	3.4654796434395	3.65445145947204	4.66887384022	4.19484902640764	4.31308566680366	4.61535153793244	4.35590795746181	4.26236060129078	4.31543158777854	4.65312354980579	4.33532135142216	4.68939722085162	5.17682342409247	4.29983874208618	4.09984760126548	4.56060681328268	4.45869267639047	4.76761382305939	4.35120119552171	5.00182139331466	4.14934685930686	4.29113486611982	4.76206273470333	4.40991426365976	4.63418511155618	4.20120111816813	4.39375817872237	4.71066913931329	4.11629516099272	4.46971246211368	5.09348377633202	4.7421728051315	5.20538892308996	4.26512245983505	4.75001208231804	4.38323295366173	4.92578754582839	4.81987458160119	5.38608315627909	4.0791716159012	3.97374498219988	4.31118515806386	5.06407098383546	4.78103237606359	4.51803380086288	5.18026868040229	4.45894618233544	3.94975220655487	4.42783107765147	4.85531018635003	4.62044644316035	4.98346310597408	4.70904108086774	5.19718419867331	4.8247672181226	4.85282860280007	4.75261913504359	4.92028344861541	5.10308166729309	4.53844323309669	4.72752287221701	4.63629843844894	4.91959827410015	4.59835943446393	5.13062299774035	4.21540919373836	4.09214604597997	3.93299619369842	4.55677665650739	4.9692883618015	5.15681791194452	5.35893567123666	4.52930708998118	5.20467550311743	3.98265483043946	4.59260894620185	4.27640460854746	4.42442820201737	4.17340435375583	4.71011876934418	4.91767243877967
piR-hsa-343570	6.00559697236489	6.17976240454935	6.29435079737334	7.27218618125851	5.73473038752746	6.18526124363342	6.3583454662832	5.82256662001519	5.74761837342368	6.08435941227089	5.34450948855545	6.28779551349184	5.0514233201498	5.64554561802947	5.53188224241572	5.46649566465579	5.33489839000328	6.1083290558238	6.130608752755	5.48843946589018	5.43297543034098	5.45595129864027	6.03458901753685	6.38502739704436	6.54300777274415	4.97959344182148	6.4326752569124	6.181935881859	6.59593103858175	5.92098762737376	5.79978779721952	5.62080078963114	5.78164386060337	5.50636021959988	5.91587430479885	5.41339446980201	5.72345788066646	6.12379470319599	5.45463650775134	5.33752061143974	5.52028776727171	5.45746737573539	6.24697584158972	5.56218476115191	5.39421603460758	6.01183793503636	6.18882382866754	5.86488624532496	5.36102780649793	5.72735069315272	6.13719685011143	6.43642940849735	6.3325462108648	6.8571579049348	5.15684557215375	6.09877855884286	6.54705363894132	5.99312814801804	6.12817165775179	5.3647534881674	5.50657920399632	5.79588120293207	5.57096037886044	5.49676071934355	5.32841138598688	5.55515875143313	5.60728971890698	5.63509629789	6.07428454413454	6.6266556105789	6.21709342987922	5.7171267929387	5.88661964571209	6.74269307633016	6.27025357597713	5.67460943173151	6.40070667076501	6.12990259359295	6.40601596361187	5.73804481997501	6.45332594552004	6.07683251486152	5.39884273031333	6.23186724959109	5.78294010111293	5.39538534816556	5.96911730766385	6.03252328055943	5.51605039471125	5.3711815732406	5.11467352907943	5.08954068024431	5.686700937805	5.97275610114322	5.97849624791832	6.09813250398478	5.49898401512349	6.44020637359784	6.06415571660518	5.88370539881195	6.09894945963409	5.54121134289025	5.38620791949981	5.5522807499638	5.27701453535002	5.97390891501926	5.82712891746672	6.05208349431251	5.6385425770496	6.32047175227828	6.45119785359136	5.56569941419112	6.49294400570141	6.42647682978414	5.58491990004688	5.84739004588776	6.2335371121746	5.83607642850348	5.80849560297927	6.05791861890894	5.45308050284262	5.81801660663729	6.01821969753514	5.56813961283903	6.18826810679232	5.59896696099262	5.76617929354414	6.30783616912429	5.98759313942138	5.68831677834674	5.13337178052544	5.55595547506138	5.09757742950925	5.53270008211342	5.08449201089888	5.33034168794996	5.52734911576275	5.57473497701206	4.90868013910842	5.18401263866926	5.24872918031112	5.16228656691251	4.93751644170302	6.41689809821176	6.44978940035246	6.24090167655736	5.99113723925157	6.26975171442955	5.42177999438541	5.76452977972227
piR-hsa-343608	1.71928717013533	2.67616864817251	1.39650785807639	1.64676791202452	1.78676147354475	1.99720058041852	1.64637994377622	1.99726717468618	0.684329262291741	1.49487394319093	2.07534939275149	1.729206806267	1.33769013267681	1.86825266945764	1.78321147510061	1.85721694715943	1.59298935851117	2.16269441595605	1.48555992618101	1.9962969327408	1.62057548949815	1.82184176175561	1.9279313782291	2.79008128390655	1.76110252529497	2.75337632799211	2.49979329910291	1.47786353040603	1.99517010690894	2.71727909060231	1.67928751846432	2.19194484866413	2.46748229551089	1.63269087264081	1.94545357315797	2.27098676049723	1.57959580366062	1.59071204921551	1.49158608361411	2.97479439581022	1.44427823818068	2.10744794216156	1.642198365538	2.24357517433137	3.35651312528131	1.56027522193345	2.24271566213067	2.58354989206084	1.80978472947595	1.88563719550295	1.81496557933649	2.05205046026591	2.13501694521611	1.96027083490603	1.91266851671196	1.23645478256042	1.9751245986467	1.37299631365849	1.90205798735861	1.70972922163471	1.78807124994927	1.6809112152187	1.97557371297534	1.43345347612377	1.95382208714271	2.4536437552133	2.02390373659973	2.01167912641424	1.97055316987802	1.95619891905194	0.436475922387992	1.89233906554609	1.72018718899044	2.20866945221897	2.26963451758942	1.93607234276694	2.03400071584244	1.77424471649584	1.8655989447321	1.72776776114839	1.86095591598041	2.62104682121082	1.3441159706988	1.53172376032703	2.17288994153095	1.84140464110999	1.94904799094687	1.67978503894759	2.60768910655636	1.50626845833716	1.53108663892392	2.73262403259703	1.75499311145934	2.33505258843629	1.27538148569178	1.31073239220014	2.5899067437457	1.72605071152039	1.71809115770019	3.10339353833378	1.81750522367479	2.23848804873476	2.26283923144078	1.70958415650485	1.19786844030589	3.09703243712099	2.01650309279543	1.79671394488633	2.15870230930083	1.34414281545853	2.47190300100951	2.80975862406803	3.25034224953484	2.0304352119728	1.70454682483341	1.58915199769602	1.62015995930812	1.98110054412849	2.4350101045273	2.05172849320201	2.17336260126646	2.80759584406097	2.01526277505455	2.1851021363972	1.36689278755786	2.24037359966381	2.2362546127274	2.40981242951704	2.48238434782421	2.66645300014761	1.80388715665679	2.48800637453586	1.4854019238968	1.86066417622913	0.428110061002477	1.6724461604781	1.05918523441903	1.38743044459392	1.96890813780189	1.33007811384151	1.77429185590551	1.33374171008452	1.95849509898742	2.57784215640658	1.492744883498	2.07548574040182	2.21167199017175	1.76812197035198	2.62286033010977	2.08063366765637
piR-hsa-343907	2.15005745192249	2.05450604436875	2.05286879369993	1.79871724303648	3.28609478882309	2.87614967844378	3.29286985956197	2.71734210221109	1.64494506059118	2.09812885163253	2.51180181291328	2.58876513565498	2.57178417607657	2.75403244036008	3.0732097720796	1.87388227729261	2.21116036310385	3.01680447291263	1.84225929505076	2.5416658129834	3.06828227557266	3.43050363783171	2.76898592135011	2.62663855241871	2.35020694353533	2.21760106829691	2.01559910154554	2.19923461722285	2.17656042669456	2.78479495460496	2.8921467134025	2.68208192926443	2.71900222267108	2.68192744057523	2.7631914011543	2.46358532790783	2.55958498209037	3.0295924120275	2.43146211302619	2.84041997411914	2.39843797202523	2.43977288047999	2.56482971119026	2.28129010743135	3.26282553241555	3.01653745422475	2.30361919080988	2.59006766942362	2.66946307451471	2.87798082918743	1.88165719943784	1.95026793322713	2.43968353227495	1.34195746429844	2.4150955664371	2.44949153702431	2.61704743162656	2.77808677867119	2.67308833780839	2.83431284328015	3.27844837667766	2.50405468502284	3.04158802940851	2.0099755346438	3.29526809213676	2.86201422151091	2.64608031862838	2.81612300055575	2.70357857964967	2.60442133693164	1.96275168188479	3.07398533185288	2.82588282914976	1.82810296332093	2.49642057360577	2.10453758428006	2.46414393882457	2.41006460971745	2.1152621535801	2.17060356076944	2.59348643014984	2.67027701965784	2.20580408517079	3.00605542154336	2.26996875411267	2.46519166398002	2.76343864418649	2.57869137112582	2.36147145628265	2.8308316361047	3.55051660358213	3.27032937496029	3.03051347762483	1.90889740834112	3.11766074858609	3.12493101671434	2.60680603326704	2.7214365763237	2.61197440811017	2.99425901569249	3.0857451542295	2.42141236829358	2.83572947395607	3.0267818005899	2.37741658753704	2.24102172114319	2.71998552510383	2.56132208924455	2.55416631980986	2.24149166320092	2.22045976988989	2.33128495454052	2.18747800266727	2.42996627364516	2.13281918780299	2.50012386039236	1.56936161561907	2.85146947084515	3.00936866499647	2.73574606789647	2.70993695336808	3.21694086986805	2.35650092481144	2.7030281464321	2.42151560827146	2.67434444087183	2.67690059694786	2.91542141066519	2.5848835127132	1.73855755417185	3.01199861851002	2.37847708130031	2.3103629957593	2.36299663429759	1.23636254616536	2.69328813466899	2.62291720674623	2.93812900897128	1.95937865338524	2.49536894723952	2.959657870275	2.75523763772274	2.21304340932718	2.43021643313828	2.06533882231541	3.04991602723522	2.76538228767112	3.1873469986617	2.67600748695766	2.66360580314385
piR-hsa-344150	8.20843697750089	7.36875794515741	7.66199891124299	8.11987938932747	7.8788890076515	7.65438461699268	7.67343865570866	7.85576271568148	8.28416293932619	8.1784823541944	8.00321893312209	7.79201582530643	7.73321747732598	7.55924453720588	7.84843947987776	8.02237726205239	7.67737143253467	7.46142886306039	8.09797087955585	7.80011753414024	7.86136117577475	7.54132579391076	7.99888778754593	8.20609865512367	8.08576717541055	7.6660927091931	8.20642843191768	8.07398457704001	8.37431980449698	7.75350584010162	7.54488533804277	7.8413685760009	7.65631922833963	7.80389244544355	7.80065298132733	7.86110680558171	7.86386902794253	7.85265237595891	8.23003589034244	7.66333459683269	7.81493954067663	7.73696309728016	7.97827305169129	7.67446198274753	7.71149269604148	7.63259913042596	7.89839843582274	8.0037906778242	7.7192199441304	7.71588220721663	8.05764228014502	7.75220002083612	7.63542682055804	8.0407784188751	7.80760946417864	8.29637690040892	8.23873620695441	8.39648432387604	7.43459942864704	7.88941182885809	7.75253894574869	8.09763225827501	7.88296158613962	8.02694239220422	7.70967333274938	7.5362167756241	8.49779755774397	7.44936092733689	8.15761601272818	7.25883302327591	7.89737450701103	7.74520234005838	8.36024308330072	8.2831602986646	7.96201042079454	7.77471372866874	7.97438977441732	8.2327299303996	8.1222713968293	7.56759999074864	7.59702104723539	7.77363286033237	7.39651825219782	7.52409548749129	8.17096792779487	8.12784653601028	7.37289238963142	7.87756416849426	7.58432580845671	8.10206748920581	7.30990817351711	7.6473107101927	7.54441507993884	8.55675979537502	7.86065434971963	7.41254657490439	7.54025098447625	8.0297683310514	7.16714333099942	7.61173207516777	7.20344513489809	7.58925639574501	7.83294130213702	7.83258998455895	7.58186277953486	7.73199963393706	7.87606437840363	7.89211479294226	7.35320705809639	8.29802712632776	7.32696887021718	7.63880698985685	7.15949632276717	7.22269331447371	7.45819756325928	7.91320682294146	7.98160095524991	7.64663221566453	7.61286152659316	7.37638701771851	7.46447125314631	7.44544429395904	7.81307286100117	7.59046828120342	7.58849026295949	7.38843530600403	8.0070951899152	7.68539910268334	8.07674776789628	7.68474980889911	7.60227687772961	7.72753247622889	7.51915179223368	7.84668228843811	8.33104301981962	7.84820286409182	7.93687464290055	7.73297013254491	8.42371021453346	7.83365685457126	7.61445272784665	7.83730112148272	7.76007070637239	8.1495174185806	8.10221203808724	7.78424789211425	7.90394596439215	7.72204047781661	7.84744786954743	7.70390728520763
piR-hsa-345345	2.23960201946799	2.59433576731343	2.76306231802509	3.41916991814004	2.00675267471213	2.75260246809531	3.01969233595762	2.53033594512224	2.57339614018509	2.64844087825723	2.33847781923476	2.60107750871246	2.06084527285508	2.60216227028332	2.35821978193304	2.93527849401463	1.96250124496371	2.56903433585635	2.20150513509164	2.19773121353719	1.87238485422718	2.41367733346116	2.69443233818381	3.1268340703007	2.78360420801437	2.23300145862733	1.97424326921099	2.35011125256168	2.80743867505125	2.72083903891022	1.72966758275729	2.22912925029395	2.06367900261911	2.00253641410545	2.1646668599548	2.10530164781999	2.75564669531527	2.90789101128576	2.54387101459415	2.76582090194683	2.46883381964361	2.27397835525219	2.74399830326713	2.37914006959006	1.75281857347686	2.10840772972067	2.57359004225827	2.47213816435709	2.88898282242684	1.53328571746446	2.84103468198659	2.81925814244302	3.13219121356073	2.96477264997581	2.35517430148706	2.39930803411308	3.20563556704242	1.66364456108971	3.00657769573526	2.20126430840098	2.66979216019151	2.93267310506894	2.6284129602839	1.4795699238454	2.36552871723255	2.78847669669156	2.9759643122043	2.02722726926692	3.06111375617194	2.54524118995989	3.2801241078323	2.31140509898565	2.42136747073638	3.02850201386664	2.53365579086524	2.85819732002636	3.08270411874931	1.83495258941793	2.75439966665187	2.55788634268558	1.87554743762158	2.90034433846563	1.90271705640786	2.86744224144006	2.65972252056325	2.30703000845432	1.95962704113121	2.1261632092303	2.14857590221057	2.18792257674568	1.17552424766561	2.1242035601636	2.53188895224575	2.8711176774355	2.4466800838297	2.65576812789821	3.06237410004714	2.80302122993037	1.66006094847695	2.013447365106	2.60475103651272	2.05773009269938	2.01363911835005	2.82507737158822	1.74180493179856	2.45440830277216	2.55677766809238	1.84551600662464	2.50368465493322	2.94520579523521	2.66310694770606	2.01966924797157	2.56653076777916	3.00480738131798	1.95379144394561	2.71950335816636	2.48118407033398	2.51940052604521	2.55691211739595	2.97374434089516	1.37464815454811	1.93753135991267	3.05303403442516	2.13169514994049	2.19594490112614	1.96019963272748	2.82664341617073	2.15318213631305	2.50090826484374	2.41518314604692	2.07187562465234	2.18515062049393	1.94546793885767	2.25960066269214	2.24550269774183	2.59050299340329	2.42494947552763	2.00989319007962	2.30570544318208	1.89545805821042	2.30689947208901	2.21927141257681	1.2000681612398	3.14242658924843	3.20907109741862	3.10445194308301	2.86507970729317	2.46512790093188	2.05871027668951	2.23122982563544
piR-hsa-345382	6.36318216099561	6.95472300110689	7.08448053506023	7.27905931782496	6.04622820071414	7.26777894032409	6.79872423433946	6.39843217080043	6.50359626687423	6.41950022838535	6.36758973071678	6.48932659489894	6.16980750377483	6.32396075662021	6.378994724502	6.09232448620219	6.35228643287382	7.08509638095823	6.72642089706374	6.47584567491663	6.41868453246068	6.544842974086	6.44056805625156	7.19604232859802	6.436898511174	6.93399375603913	6.09411828847864	6.29475492018147	6.46873675956599	6.64583463325164	6.20507224971845	6.55028895830215	6.70436784875862	5.68176762112595	6.72828688316536	5.56313529062639	6.77420305764239	6.38692026156022	6.35034769283259	6.6072974290762	6.42146574509922	6.28087727432484	6.72512343687522	7.10478933319035	6.98177197443881	6.57767196008308	6.86847437823978	6.40167660078872	6.67725460013266	6.0527171309588	6.95685595750362	6.23938002468437	7.03829150381838	6.16732316895805	6.64686341440944	6.19199826654607	6.19421116123727	6.52159357899588	7.00246154021515	6.48134851832017	6.35409083836646	7.1194486513389	6.22961863200385	6.60039700442898	6.71524831759884	6.83274688258004	6.55059793021434	6.7341038345373	6.99113042706506	6.35647551066121	6.10658258866144	6.76824923263863	6.81267893863148	6.31291936078252	7.04686776433469	7.17313630877081	6.75852929658803	6.35607083007059	5.85645205024593	6.64507644858295	6.94346866422123	6.84381233113653	6.33291670632813	6.55255942125763	5.9169136028738	5.98733324511809	6.8875602630602	5.54622739239973	5.90328859845352	6.32665243297931	6.08482254523497	5.64938874261399	6.56223819238197	5.69708608742877	6.42379769426295	6.3639847309166	6.19091591884053	6.80358210212851	6.86382621794772	6.93848499626978	6.51226760928021	6.16207488750327	6.42912892357899	6.28267026019831	5.95061604112029	6.86365407494914	6.66782182351023	6.84982800119872	7.08864641099844	5.92087291275585	7.11474802090545	6.01358021403226	7.57252538996858	7.71790406154823	6.49013599674486	6.62133281022937	6.52033213902239	6.70738979412602	6.96418485018747	7.04851910003674	6.58383242350179	6.90015771918075	5.91677835921031	6.86003568336517	6.42767472241893	6.35627905379583	6.29844542179738	6.82152704539144	6.39865249312104	6.32487923343292	6.31853384743789	6.36303669150719	6.24311782917834	6.12259570396989	5.79600927391707	6.34767911929834	6.21592882831937	5.83049626391447	5.47767788530229	5.76280629013681	5.8236923786059	6.14001999647706	6.2932138815034	7.03558583764545	6.19562587910763	7.05308219348021	5.97066524006159	6.00396419021451	5.96184295910419	6.35106706804202
piR-hsa-347214	8.13569852782054	8.66771318761783	8.75080875172192	9.47959087898394	7.95577861850988	8.66975259668029	8.84894308904982	7.98731643617122	8.0066487412541	8.68469030260757	7.77042553098902	8.41398178489111	7.72654118825751	8.41518822040583	7.91980471962379	7.59856466873517	8.06000545080693	8.73959608200799	8.7842206026451	8.12216434300105	8.02378555500572	8.32424787930108	8.41300481064642	8.81677143134333	8.98009541902042	7.86713580846586	8.6051014567587	8.4327653860234	8.75316395638783	8.20553616335209	8.42253298104048	8.18668198131281	8.25378895174204	7.99581121463253	8.40106561651207	7.71151854647263	8.25557428067028	8.50522260549308	7.90203242683878	7.96079237703968	8.10353958546891	7.89909307082166	8.7093142463941	8.29459836488269	8.08836801972852	8.38794770000252	8.33355689230127	8.03027461868733	8.03742317028135	8.10907006537354	8.24934995137744	8.70101815075639	8.79710133849615	8.9935448570904	7.93243416876503	8.33060578480699	8.44898050933278	8.15140780410324	8.586140919124	7.98510438314705	8.10662439204472	8.25499794914728	7.9357746569131	7.80176414410991	7.92531509241432	7.97207622026283	7.91672029901209	7.99630767762647	8.58491934269784	8.49633788711603	8.48975385314205	8.25377640543716	8.29916701870551	9.04670807042928	8.65222741360254	8.24371608337625	8.94690475788379	8.53090767930485	8.56341777766525	8.13065708467537	9.12176893844325	8.51957078383366	7.85292817916405	8.59842208964865	7.92295473692103	7.74687888556713	8.94789877828515	8.03106338034532	7.90141682401429	7.69131013567657	7.97036968069529	7.54518712710415	8.09016852996742	7.91343677866585	8.092254711837	8.49700576907993	7.65750771485282	8.88505638267092	9.23677327083792	8.39304505968066	9.03190974182098	7.67501753055253	7.91269083086592	7.78638421669778	8.17804100167021	8.351617832751	8.1392540401845	8.37873514658871	8.21299832673268	8.6474411784213	8.98613120901001	8.0298556205924	8.87839094305884	8.8740033144413	7.82188743951043	8.08125087862196	8.62077031092228	8.58233631331034	8.1747360306293	8.86676042149739	8.01050139907951	8.3656332320251	8.12353215613624	8.25096951983543	8.68089279517584	8.18373567128829	8.25872855784734	8.53484394368798	8.10483259305673	8.14068928302486	8.14495470949251	7.92970077639517	7.92789765992299	8.19493474185289	7.45830053463452	7.8567015235086	8.00622470360018	7.89712462851021	7.07627827396741	7.49474127163811	7.54600750102479	7.60499350358686	7.47243182043697	8.81462104749591	8.44337510563872	8.54622134989015	8.23614429982832	8.80620166873307	7.4766921029636	8.09053942604887
